,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Name,100,90,80,70,60,50,40,30,20,10,0,n10,n20,n30,n40,n50,n60,n70,n80,n90,n100
Date,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014,10/01/2014
Time,11:42am,11:45am,11:46am,11:47am,11:47am,11:48am,11:49am,11:50am,11:50am,11:51am,11:51am,11:52am,11:52am,11:53am,11:54am,11:55am,11:55am,11:56am,11:57am,11:59am,12:00pm
T_int [ms],244,253,274,286,305,321,339,358,383,410,437,476,513,572,637,705,824,976,1000,1463,1974
672 nm,3.58697E-06,3.47103E-06,3.15084E-06,2.65264E-06,2.72872E-06,2.61087E-06,2.78126E-06,2.34813E-06,2.27770E-06,2.40612E-06,1.84140E-06,1.66602E-06,1.61215E-06,1.73951E-06,1.50188E-06,1.08448E-06,1.28317E-06,9.41696E-07,1.00795E-06,5.03506E-07,5.18474E-07
673 nm,2.87782E-06,2.80613E-06,2.71976E-06,2.77968E-06,2.79743E-06,2.55765E-06,1.99920E-06,2.62898E-06,2.23602E-06,1.84593E-06,1.86925E-06,1.51183E-06,1.63704E-06,1.39687E-06,1.31843E-06,1.29604E-06,1.06374E-06,9.23024E-07,7.89966E-07,5.05728E-07,5.70169E-07
674 nm,2.95790E-06,3.56629E-06,3.10307E-06,3.28178E-06,2.55011E-06,1.98744E-06,2.47184E-06,1.83371E-06,1.94721E-06,1.59380E-06,1.57369E-06,1.65953E-06,1.62773E-06,1.30992E-06,1.24185E-06,1.46892E-06,1.18304E-06,1.19014E-06,1.02093E-06,5.65787E-07,5.71807E-07
675 nm,3.16389E-06,3.04297E-06,2.69696E-06,1.86534E-06,2.41907E-06,2.40996E-06,2.33357E-06,2.04319E-06,2.14669E-06,1.51230E-06,2.16846E-06,1.84334E-06,1.55338E-06,1.43662E-06,1.21793E-06,8.56377E-07,1.12893E-06,9.66289E-07,4.96651E-07,7.67587E-07,3.30986E-07
676 nm,2.99252E-06,3.34336E-06,2.42897E-06,3.27322E-06,2.01850E-06,1.84840E-06,1.82758E-06,1.75053E-06,2.03042E-06,1.58301E-06,1.85895E-06,1.42320E-06,1.07157E-06,1.48314E-06,1.37312E-06,1.20387E-06,7.21848E-07,8.41886E-07,6.17665E-07,5.43480E-07,4.61045E-07
677 nm,2.55510E-06,3.28382E-06,2.44963E-06,2.19921E-06,2.13388E-06,1.71548E-06,2.10385E-06,1.79210E-06,1.96966E-06,1.76926E-06,2.06412E-06,1.63378E-06,1.20841E-06,1.40421E-06,1.02427E-06,1.25606E-06,5.95011E-07,7.59796E-07,6.97798E-07,5.54165E-07,5.16736E-07
678 nm,2.52074E-06,2.64228E-06,1.74562E-06,1.90716E-06,1.83524E-06,1.79138E-06,1.50242E-06,1.64359E-06,1.73088E-06,1.63541E-06,1.63823E-06,1.33326E-06,1.58548E-06,1.30717E-06,1.26830E-06,1.01461E-06,8.32572E-07,6.83542E-07,8.43201E-07,6.52755E-07,3.29738E-07
679 nm,2.39172E-06,1.96065E-06,1.79280E-06,1.89120E-06,2.42277E-06,1.32388E-06,1.85417E-06,1.37866E-06,1.13080E-06,1.83636E-06,1.26231E-06,1.47508E-06,8.46982E-07,1.21737E-06,9.70382E-07,1.26447E-06,6.42561E-07,8.34975E-07,5.57929E-07,6.83056E-07,3.67418E-07
680 nm,2.24865E-06,1.44991E-06,1.85072E-06,1.50004E-06,1.49637E-06,2.19943E-06,1.68752E-06,1.78231E-06,1.50024E-06,1.57172E-06,1.33838E-06,1.55668E-06,1.18920E-06,7.90160E-07,1.09473E-06,6.92110E-07,8.99623E-07,7.40705E-07,7.42013E-07,3.22237E-07,2.02731E-07
681 nm,1.28509E-06,1.74866E-06,1.80000E-06,1.82774E-06,1.49294E-06,1.73345E-06,1.57282E-06,1.57587E-06,1.82421E-06,1.41020E-06,1.33701E-06,1.26881E-06,1.33379E-06,1.01687E-06,9.11923E-07,7.47640E-07,1.18678E-06,6.20132E-07,6.59553E-07,4.96667E-07,4.57255E-07
682 nm,2.26722E-06,2.12932E-06,1.82197E-06,2.12401E-06,1.73686E-06,1.93840E-06,1.53191E-06,1.34253E-06,1.74888E-06,9.35905E-07,9.77358E-07,1.14268E-06,1.24394E-06,1.04796E-06,8.63116E-07,9.64467E-07,9.48816E-07,6.73187E-07,4.50509E-07,2.22620E-07,2.92605E-07
683 nm,2.63229E-06,1.74394E-06,2.35827E-06,2.33641E-06,1.52975E-06,1.29927E-06,1.72401E-06,1.60326E-06,1.37231E-06,1.20274E-06,1.65365E-06,1.92834E-06,1.02676E-06,8.24994E-07,7.13614E-07,8.71053E-07,3.15528E-07,4.55256E-07,7.08385E-07,2.36738E-07,3.84576E-07
684 nm,2.00567E-06,2.08232E-06,2.05116E-06,2.19142E-06,1.65886E-06,1.96090E-06,1.73165E-06,1.69491E-06,1.74338E-06,1.45402E-06,1.33900E-06,1.45365E-06,9.98395E-07,9.56455E-07,1.00938E-06,6.84997E-07,1.09010E-06,6.02087E-07,4.20916E-07,5.05501E-07,4.09167E-07
685 nm,1.69862E-06,1.79706E-06,2.26581E-06,1.56582E-06,1.31430E-06,1.41038E-06,1.40682E-06,1.44023E-06,1.34323E-06,1.48654E-06,7.04253E-07,1.17898E-06,1.29280E-06,1.18895E-06,8.00136E-07,8.96661E-07,5.72764E-07,5.92165E-07,4.04461E-07,1.99378E-07,1.91856E-07
686 nm,2.23513E-06,2.31828E-06,1.99116E-06,1.88545E-06,1.65030E-06,1.35446E-06,1.15742E-06,1.12829E-06,1.39779E-06,1.28013E-06,1.34145E-06,1.20924E-06,1.08994E-06,1.05575E-06,5.82018E-07,5.99329E-07,7.45969E-07,5.47962E-07,4.69784E-07,4.45087E-07,2.87885E-07
687 nm,1.98578E-06,1.95882E-06,1.97350E-06,1.60869E-06,1.21242E-06,1.45832E-06,1.39427E-06,4.42413E-07,9.77511E-07,9.57513E-07,1.25580E-06,7.24084E-07,6.26992E-07,7.19662E-07,1.03434E-06,4.11753E-07,6.56186E-07,6.08556E-07,4.74016E-07,3.09703E-07,1.01663E-07
688 nm,1.26757E-06,1.98790E-06,1.84500E-06,1.92404E-06,2.29651E-06,1.46243E-06,1.04398E-06,1.59621E-06,9.71755E-07,1.13924E-06,1.05010E-06,9.57391E-07,8.14079E-07,1.06319E-06,8.19583E-07,1.10000E-06,6.39406E-07,3.36237E-07,3.93665E-07,5.43938E-07,4.60933E-07
689 nm,2.22714E-06,1.23475E-06,1.28432E-06,1.64748E-06,1.04361E-06,1.20084E-06,1.16526E-06,1.09604E-06,1.46421E-06,9.77595E-07,1.38036E-06,8.34246E-07,5.03267E-07,5.53112E-07,8.64600E-07,5.34536E-07,6.32403E-07,5.67410E-07,4.82121E-07,5.01392E-07,5.20542E-07
690 nm,2.17931E-06,1.45279E-06,1.72116E-06,2.07940E-06,1.40466E-06,1.28814E-06,1.32059E-06,1.40842E-06,1.09853E-06,1.36763E-06,1.43768E-06,8.21550E-07,1.26075E-06,5.06518E-07,8.18807E-07,7.96529E-07,5.20306E-07,6.07744E-07,3.38119E-07,5.32686E-07,2.76402E-07
691 nm,1.73976E-06,1.38170E-06,1.10070E-06,1.47503E-06,1.42433E-06,1.13401E-06,1.62699E-06,1.03242E-06,1.13149E-06,1.00863E-06,1.32331E-06,1.26110E-06,5.58024E-07,8.47656E-07,8.62210E-07,4.27172E-07,7.33184E-07,3.26502E-07,1.87034E-07,5.62360E-07,3.88574E-07
692 nm,1.93917E-06,1.75982E-06,1.85765E-06,1.88488E-06,1.04325E-06,1.33513E-06,1.22594E-06,1.78098E-06,4.92578E-07,1.20683E-06,8.04403E-07,9.07067E-07,1.42342E-06,1.33520E-06,4.73190E-07,9.19431E-07,3.08825E-07,7.03720E-07,3.42993E-07,4.98870E-07,4.90893E-08
693 nm,2.52671E-06,1.23033E-06,1.23432E-06,1.69018E-06,1.66728E-06,1.12183E-06,1.14780E-06,9.15689E-07,1.42880E-06,7.22599E-07,8.58196E-07,1.42463E-06,5.89088E-07,8.72277E-07,8.86525E-07,4.21327E-07,6.59669E-07,2.71094E-07,5.64030E-07,6.61270E-07,3.54159E-07
694 nm,1.72118E-06,1.86692E-06,1.77632E-06,1.59304E-06,1.21221E-06,1.35225E-06,9.01673E-07,1.14987E-06,1.29338E-06,1.02590E-06,7.72805E-07,8.67892E-07,6.53280E-07,5.15605E-07,3.18741E-07,3.43389E-07,2.86013E-07,6.83545E-07,2.99059E-07,3.05056E-07,2.86385E-07
695 nm,1.50751E-06,1.20041E-06,1.34936E-06,1.05165E-06,1.53925E-06,1.39175E-06,1.02781E-06,9.52039E-07,8.79655E-07,1.00202E-06,1.48226E-06,9.11324E-07,9.90840E-07,6.61156E-07,6.76132E-07,5.51831E-07,3.34709E-07,3.77110E-07,9.99873E-08,4.98179E-07,2.45239E-07
696 nm,1.82457E-06,1.61918E-06,2.37321E-06,1.60114E-06,1.53005E-06,8.84384E-07,1.41111E-06,5.30662E-07,8.11305E-07,9.15239E-07,1.54029E-06,9.73338E-07,9.28224E-07,7.93824E-07,5.80162E-07,6.46357E-07,6.03084E-07,4.04070E-07,1.91647E-07,2.24269E-07,3.04238E-07
697 nm,8.20258E-07,1.09963E-06,1.08869E-06,8.61247E-07,1.44200E-06,6.52857E-07,1.18342E-06,1.01614E-06,9.76831E-07,6.00008E-07,5.47258E-07,7.63027E-07,6.22094E-07,6.57161E-07,5.08786E-07,5.56938E-07,4.61493E-07,3.33230E-07,1.56078E-07,4.16049E-07,2.98603E-07
698 nm,5.40509E-07,1.40544E-06,1.32445E-06,1.60340E-06,1.10407E-06,1.07657E-06,1.39907E-06,1.40765E-06,1.23885E-06,7.63302E-07,7.61722E-07,6.59505E-07,8.27391E-07,7.05442E-07,3.20313E-07,5.34745E-07,4.12901E-07,3.14646E-07,2.73401E-07,3.20968E-07,1.70376E-07
699 nm,1.33773E-06,1.09085E-06,7.83003E-07,1.45724E-06,4.25550E-07,1.29291E-06,8.56348E-07,7.69488E-07,1.46627E-06,1.04853E-06,1.07380E-06,7.96012E-07,1.00503E-06,5.55723E-07,4.15855E-07,6.45826E-07,4.61296E-07,1.73304E-07,3.80530E-07,1.32784E-08,2.71388E-07
700 nm,1.52937E-06,1.24472E-06,1.40368E-06,1.42783E-06,1.09077E-06,1.01466E-06,6.99240E-07,1.17865E-06,6.90046E-07,8.94965E-07,9.18581E-07,1.19908E-06,7.06033E-07,3.72637E-07,7.18828E-07,6.27345E-07,4.81237E-07,6.16524E-07,3.05385E-07,6.21681E-07,1.12009E-07
701 nm,9.53544E-07,1.14716E-06,1.23610E-06,1.14551E-06,1.44043E-06,9.91065E-07,1.19094E-06,9.18064E-07,6.51696E-07,5.57274E-07,6.83017E-07,6.25548E-07,5.51104E-07,6.04444E-07,4.89860E-07,5.71990E-07,5.34447E-07,5.47356E-07,5.63589E-07,3.38215E-07,2.46821E-07
702 nm,9.76856E-07,1.05085E-06,1.01076E-06,5.92922E-07,1.55588E-06,5.84553E-07,9.09058E-07,5.42182E-07,9.12214E-07,1.07609E-06,6.49940E-07,6.06188E-07,5.35536E-07,4.63978E-07,6.62220E-07,1.42404E-07,5.86642E-07,1.84510E-07,5.66479E-07,3.31295E-07,1.71982E-07
703 nm,1.24459E-06,8.90834E-07,1.45029E-06,9.37581E-07,9.81511E-07,1.34533E-06,1.04770E-06,1.38714E-06,7.37946E-07,2.24611E-07,4.76826E-07,7.07865E-07,1.07844E-06,4.37228E-07,7.19389E-07,2.90065E-07,3.88173E-07,3.00236E-07,6.20816E-08,3.46066E-07,1.21047E-07
704 nm,1.25996E-06,1.85815E-06,1.14988E-06,1.35403E-06,9.61552E-07,7.63715E-07,1.31571E-06,7.57050E-07,9.01773E-07,8.12803E-07,9.43968E-07,1.20141E-06,5.03540E-07,7.78205E-07,2.77569E-07,3.59233E-07,7.39739E-08,2.03472E-07,2.17759E-07,6.85174E-09,1.55889E-07
705 nm,6.66003E-07,1.04238E-06,6.01867E-07,6.80602E-07,8.69917E-07,6.35984E-07,7.65792E-07,1.30385E-06,1.04407E-06,8.74021E-07,6.72882E-07,8.31325E-07,6.61631E-07,5.45851E-07,5.77848E-07,5.80818E-07,5.23705E-07,6.08742E-07,1.27840E-07,2.49907E-07,8.20357E-08
706 nm,1.08424E-06,1.71438E-06,1.11737E-06,6.13371E-07,1.14853E-06,1.33277E-06,8.88907E-07,5.17178E-07,8.64268E-07,4.34442E-07,6.04443E-07,9.07189E-07,8.24753E-07,5.92981E-07,2.83419E-07,7.06975E-08,7.83648E-08,3.73347E-07,0.00000E+00,4.27830E-08,4.74861E-07
707 nm,1.89781E-06,1.15816E-06,1.36617E-06,9.35639E-07,7.78183E-07,9.95025E-07,9.48848E-07,3.48530E-07,6.21202E-07,5.82214E-07,8.56176E-07,5.92756E-07,3.54921E-07,5.90494E-07,3.92405E-07,4.14557E-07,2.45387E-07,6.14838E-07,8.61906E-09,4.20022E-07,8.68669E-08
708 nm,3.14248E-07,3.31629E-07,1.23858E-06,6.83245E-07,1.03089E-06,6.13359E-07,1.13622E-06,7.03937E-07,5.68898E-07,7.25240E-07,4.53133E-07,6.45222E-07,1.10153E-06,3.66972E-07,4.62150E-07,8.01381E-07,2.64399E-07,3.47101E-07,2.73484E-07,2.62962E-07,3.63432E-07
709 nm,1.01458E-06,1.52085E-06,4.85264E-07,8.64916E-07,5.15035E-07,9.54345E-07,1.16007E-06,6.40153E-07,1.01737E-06,1.11670E-06,5.81542E-07,7.84124E-07,4.05790E-07,2.05227E-07,7.72181E-07,6.31005E-07,4.30402E-07,3.50018E-07,2.23549E-07,4.15450E-07,9.82566E-08
710 nm,1.23143E-06,6.47113E-07,9.20331E-07,1.12764E-06,6.03437E-07,2.53878E-07,6.96100E-07,1.17548E-06,4.86956E-07,8.67484E-07,3.28172E-07,2.83106E-07,9.13387E-07,4.03446E-07,1.92500E-07,7.02962E-07,1.72132E-07,3.91219E-07,2.36636E-07,2.27832E-07,6.88767E-08
711 nm,1.26346E-06,1.28579E-06,1.00697E-06,6.40492E-07,1.16649E-06,5.91535E-07,6.25341E-07,2.40533E-07,1.00577E-06,6.02009E-07,2.39053E-07,3.12798E-07,4.66108E-07,5.07258E-07,4.00371E-07,4.83521E-07,2.25076E-07,5.70465E-07,2.39141E-07,4.43406E-07,1.91426E-07
712 nm,8.65894E-07,1.44426E-06,6.30870E-07,6.77897E-07,1.10713E-06,4.56082E-07,9.96018E-07,1.16757E-06,7.72466E-07,5.07545E-07,5.69742E-07,4.63865E-07,4.78634E-07,4.69461E-07,8.20667E-08,2.12520E-07,1.03103E-07,1.81337E-07,2.01271E-07,8.41431E-08,2.65897E-07
713 nm,2.13401E-06,1.19806E-06,1.38116E-06,5.43333E-07,5.43100E-07,4.16311E-07,6.64529E-07,3.49935E-07,5.42938E-07,1.00686E-06,8.45006E-07,3.45558E-07,7.78574E-07,3.75931E-07,5.92506E-07,4.48523E-07,3.13414E-07,4.19908E-07,3.73744E-07,2.78552E-07,9.40536E-08
714 nm,9.33022E-07,4.11708E-07,5.01379E-07,3.68333E-07,6.60211E-07,1.53103E-06,9.39161E-07,9.61942E-07,7.14445E-07,9.77076E-07,6.67997E-07,1.16313E-06,1.99088E-07,2.42701E-07,1.79492E-08,6.19874E-07,4.52721E-07,2.27842E-07,3.26202E-07,1.79052E-07,1.53638E-07
715 nm,9.91186E-07,1.17856E-06,8.95370E-07,7.17806E-07,1.01962E-06,5.35107E-07,6.55167E-07,2.72759E-07,5.61989E-07,3.65158E-07,6.58302E-07,4.99676E-07,6.52383E-07,5.37233E-07,6.90302E-07,6.07590E-07,4.65451E-07,3.93931E-07,1.66255E-07,2.75929E-07,1.00847E-07
716 nm,7.46694E-07,3.02918E-07,1.01446E-06,5.24779E-07,5.12999E-07,9.36693E-07,8.58856E-07,7.89872E-07,8.23309E-08,1.01927E-06,1.03064E-09,7.48519E-07,9.09984E-07,3.74132E-07,7.25098E-07,3.53415E-07,1.76598E-07,4.29767E-07,4.15226E-07,5.59714E-07,1.17725E-07
717 nm,1.06449E-06,6.80863E-07,9.93449E-07,1.15791E-06,1.11793E-06,4.27251E-07,1.05242E-06,5.30361E-07,7.52168E-07,4.98044E-07,4.16161E-07,5.44003E-07,7.78566E-07,1.20399E-07,2.06768E-07,6.22299E-07,3.10165E-07,3.91822E-07,1.75553E-07,1.52160E-07,1.47386E-07
718 nm,3.61183E-07,1.15983E-06,5.94485E-07,1.11139E-07,7.64582E-07,1.09322E-06,4.63744E-07,7.76561E-07,3.87746E-07,3.39481E-07,3.71386E-07,4.40207E-07,3.27944E-07,3.11572E-07,5.09681E-07,2.79829E-08,2.85920E-07,1.20639E-07,1.03845E-07,9.11299E-08,3.53566E-07
719 nm,1.49447E-06,6.22330E-07,5.08382E-07,1.55998E-07,7.84573E-07,6.18393E-07,8.62672E-07,9.14462E-07,2.17705E-07,8.66860E-07,2.95506E-07,2.98297E-07,6.48286E-07,1.56166E-07,6.62052E-07,6.64229E-07,4.51239E-08,6.13141E-07,3.18087E-07,3.23582E-07,1.51161E-08
720 nm,6.98522E-07,6.50168E-07,7.52378E-07,1.97073E-07,7.02215E-07,1.32727E-06,5.43443E-07,5.26621E-07,4.08880E-07,5.87418E-07,2.00790E-07,3.02439E-07,3.47986E-07,2.32924E-07,1.90564E-07,0.00000E+00,4.03884E-07,0.00000E+00,4.43369E-07,8.25633E-09,5.87876E-09
721 nm,1.48776E-07,1.04573E-07,1.11564E-06,1.32549E-06,6.55532E-07,3.61036E-07,7.90047E-07,1.35718E-07,7.18971E-07,2.97848E-07,5.83039E-07,6.27976E-07,5.79064E-07,1.96536E-07,5.23563E-08,4.14808E-07,9.24104E-08,1.13507E-07,9.61439E-08,1.18523E-07,1.07283E-07
722 nm,1.53428E-08,8.72671E-07,7.74818E-07,5.03291E-07,1.32148E-06,6.66523E-07,1.25633E-06,4.53110E-07,4.11681E-07,1.26818E-07,1.66470E-07,2.11176E-07,6.36099E-07,1.54071E-07,3.34724E-07,1.68823E-07,3.42652E-07,2.69628E-07,2.89552E-07,1.11943E-07,0.00000E+00
723 nm,8.30478E-07,8.83096E-07,8.21290E-07,9.85329E-07,8.99791E-07,1.49542E-07,2.83435E-07,2.64994E-08,3.87393E-07,2.19780E-07,5.48137E-07,3.03805E-07,7.29770E-07,5.64069E-07,0.00000E+00,7.58962E-07,4.95040E-07,5.58463E-07,2.74798E-07,5.44948E-07,0.00000E+00
724 nm,2.46000E-07,9.45565E-07,3.03555E-07,3.63428E-07,3.38689E-07,8.19856E-07,6.67756E-07,2.18934E-07,8.80385E-07,7.17785E-07,5.90598E-07,3.41919E-07,2.99429E-07,9.34071E-07,2.28363E-07,8.16092E-08,5.77725E-07,3.25231E-07,0.00000E+00,0.00000E+00,2.32644E-07
725 nm,7.64738E-07,4.60284E-07,5.30611E-07,2.93443E-07,8.97869E-08,5.60369E-07,4.50318E-07,8.53182E-07,7.08597E-07,4.91391E-07,6.98299E-07,3.90753E-07,4.48516E-07,4.60191E-07,4.90506E-07,0.00000E+00,1.88458E-07,0.00000E+00,2.78475E-07,2.09850E-07,5.47043E-07
726 nm,1.19944E-06,3.63576E-07,2.68410E-07,9.66688E-07,3.62659E-07,9.69212E-07,3.79664E-07,5.12976E-07,6.22986E-07,5.72318E-09,4.00788E-08,8.12123E-07,1.07696E-07,3.53367E-09,1.48495E-09,4.41975E-07,1.77925E-07,4.13787E-07,2.03143E-07,4.75695E-07,1.37937E-07
727 nm,3.96231E-07,6.84272E-07,1.05993E-06,7.91403E-07,2.73723E-07,1.09779E-07,6.13489E-07,9.12123E-07,5.62143E-07,5.37492E-07,8.77462E-09,6.42688E-07,5.73326E-07,3.90529E-07,1.39007E-07,9.86719E-08,1.38336E-07,0.00000E+00,6.75315E-07,1.26060E-07,0.00000E+00
728 nm,9.95874E-07,1.08271E-06,5.34262E-07,0.00000E+00,5.67844E-07,4.12029E-07,5.21474E-07,5.52456E-07,5.25966E-07,3.93649E-07,5.37680E-07,4.43707E-07,3.25221E-07,2.77255E-07,4.90852E-07,3.87880E-07,4.30374E-07,1.00306E-07,1.94594E-07,2.55983E-07,1.17480E-08
729 nm,8.50033E-07,1.09655E-06,1.57680E-07,4.96149E-07,6.52456E-07,5.67879E-07,6.23878E-07,1.55622E-07,4.77683E-07,8.69675E-07,2.66605E-07,2.53915E-07,5.19007E-07,1.11963E-07,1.13477E-07,2.89283E-07,8.48496E-08,3.26159E-07,4.53986E-07,2.25705E-08,0.00000E+00
730 nm,7.67371E-07,8.59845E-07,1.19555E-06,5.75987E-08,9.23184E-07,5.42640E-07,7.39789E-08,1.03549E-06,0.00000E+00,4.60472E-07,2.43695E-07,8.03628E-07,4.83574E-07,3.09628E-07,0.00000E+00,4.39339E-09,3.15313E-07,2.17165E-07,2.47314E-07,3.82940E-09,3.23168E-07
731 nm,8.37514E-07,1.25818E-06,8.95850E-07,8.02727E-07,2.06986E-07,9.48677E-09,5.10288E-07,0.00000E+00,5.94739E-07,4.81385E-07,3.60445E-07,6.68817E-08,7.90308E-08,4.76735E-07,3.46722E-07,3.73740E-07,4.13075E-08,0.00000E+00,1.65783E-07,0.00000E+00,1.10051E-07
732 nm,9.12153E-07,9.08866E-07,5.88968E-07,1.72866E-07,4.67184E-07,5.88561E-07,8.73619E-07,3.87910E-07,2.08605E-07,1.84710E-07,7.01196E-07,1.80587E-07,7.64571E-07,0.00000E+00,7.13507E-08,5.11847E-07,1.11280E-07,8.85116E-08,2.31567E-07,8.91014E-08,0.00000E+00
733 nm,8.56210E-07,3.65827E-07,3.95397E-07,6.76412E-07,8.90292E-07,2.56877E-07,7.73857E-07,1.48520E-07,1.93152E-07,5.32130E-07,1.85854E-07,4.20043E-07,1.87958E-07,2.41433E-07,3.12895E-07,6.11651E-07,0.00000E+00,4.29286E-07,1.75990E-07,3.11004E-07,1.05914E-07
734 nm,1.09674E-06,5.40704E-07,1.11690E-06,3.40965E-07,9.33352E-07,3.24984E-07,4.62331E-07,1.35635E-09,9.45320E-07,5.96407E-07,1.19441E-07,5.33752E-07,6.16405E-08,5.86160E-07,1.62894E-07,6.16678E-08,1.37450E-07,7.81478E-09,8.37348E-08,1.24444E-07,1.47155E-07
735 nm,4.85445E-07,2.38523E-07,5.62722E-07,9.39803E-07,6.03407E-08,3.43717E-07,8.60108E-07,3.63647E-07,6.97907E-07,5.39758E-07,1.58609E-08,4.40578E-08,2.04959E-07,2.37267E-07,2.41289E-07,2.22112E-07,4.73916E-07,3.57755E-07,4.42904E-07,9.67875E-08,1.63946E-08
736 nm,1.07322E-07,5.10826E-07,5.21179E-07,6.33510E-07,4.02116E-07,5.96598E-07,6.97461E-07,9.38167E-07,3.00707E-07,4.20437E-07,2.56161E-07,3.31187E-07,5.43865E-07,3.25387E-07,2.53059E-07,2.32282E-07,1.18257E-07,0.00000E+00,1.75945E-07,0.00000E+00,1.69610E-07
737 nm,6.06720E-07,1.07123E-06,5.84764E-07,1.17011E-07,4.39300E-07,5.65746E-07,2.47828E-07,2.62275E-07,4.16292E-07,4.41520E-07,6.41754E-07,3.00764E-07,4.66300E-07,2.96854E-07,0.00000E+00,3.67445E-07,0.00000E+00,2.59418E-07,2.44782E-07,3.28675E-07,1.58364E-07
738 nm,1.37082E-06,4.77531E-07,6.74728E-07,4.50208E-07,6.88210E-07,1.58659E-06,0.00000E+00,0.00000E+00,4.58170E-07,7.33477E-07,4.81389E-07,3.86591E-07,8.11013E-08,0.00000E+00,8.77786E-07,1.97978E-07,4.66857E-07,1.90171E-07,4.89324E-08,4.04612E-08,1.48774E-07
739 nm,6.15151E-07,1.61562E-06,4.21559E-07,6.65405E-07,1.26612E-07,2.81797E-07,3.10472E-07,7.03010E-07,2.19776E-07,3.22721E-07,2.74411E-07,2.16032E-07,5.94834E-08,4.03784E-07,8.77398E-07,0.00000E+00,1.08051E-07,2.65613E-07,2.51163E-07,2.38670E-08,1.92144E-07
740 nm,7.50585E-07,1.65093E-06,4.30654E-07,7.90226E-07,3.83230E-07,8.00054E-07,1.17315E-07,1.74214E-07,3.42985E-07,2.60071E-07,4.71978E-07,1.40201E-07,5.95669E-07,4.64844E-07,6.77222E-07,2.95682E-07,9.07060E-08,2.66908E-07,1.68115E-07,1.31578E-07,5.10264E-07
741 nm,9.20572E-07,1.03159E-06,9.78399E-07,3.95728E-07,1.71187E-07,1.67489E-07,4.44172E-07,9.39527E-07,9.34084E-08,4.97971E-07,4.84345E-07,7.18612E-07,1.12925E-07,3.52159E-07,3.48968E-07,5.45785E-07,0.00000E+00,1.74145E-07,3.25618E-08,2.28201E-07,2.56351E-07
742 nm,1.50604E-06,0.00000E+00,4.54271E-07,2.21859E-07,7.26919E-07,7.22092E-07,4.53752E-07,4.16047E-07,6.92931E-07,6.47875E-08,2.87886E-07,4.98110E-07,6.18228E-07,2.31755E-07,2.37725E-07,2.03785E-09,5.86686E-07,2.16277E-07,4.21951E-07,1.19842E-07,1.82234E-07
743 nm,1.46071E-07,1.23854E-06,4.01724E-07,4.89906E-07,2.44934E-07,1.54639E-07,3.42525E-07,3.82723E-07,3.40234E-07,4.15701E-07,7.04171E-07,3.76803E-08,0.00000E+00,0.00000E+00,4.27164E-07,4.05079E-07,1.16242E-07,1.93337E-07,2.10682E-07,1.77664E-07,0.00000E+00
744 nm,7.42815E-07,1.05774E-07,2.29883E-07,2.44249E-07,2.94626E-07,6.45724E-07,4.29330E-07,2.89488E-07,4.10185E-07,1.83803E-07,5.67829E-07,4.65104E-07,5.82091E-07,1.42025E-07,3.16135E-07,1.36673E-07,9.85309E-08,2.73394E-07,1.04595E-07,1.06681E-07,7.44325E-08
745 nm,1.41377E-06,0.00000E+00,4.86254E-07,1.71174E-07,9.93766E-07,1.20271E-06,5.29515E-07,0.00000E+00,0.00000E+00,6.31520E-07,3.05751E-07,3.67770E-07,5.00580E-07,1.87442E-08,9.31179E-08,3.53798E-08,4.89763E-07,6.08781E-08,1.56826E-07,6.85557E-08,3.77108E-08
746 nm,7.27974E-07,1.29142E-06,4.07175E-07,2.35205E-07,1.43724E-08,7.11601E-07,1.03261E-06,4.53956E-07,4.34827E-07,3.25221E-08,2.47223E-07,3.06615E-07,1.42965E-07,8.10362E-10,2.80202E-07,1.38077E-07,1.10440E-07,0.00000E+00,1.48208E-07,1.60470E-09,0.00000E+00
747 nm,6.01251E-07,4.22364E-07,3.62159E-08,7.01765E-07,7.15264E-07,2.23828E-07,5.22256E-07,2.89760E-07,6.64733E-07,0.00000E+00,2.07190E-07,4.86282E-07,2.46678E-08,1.67181E-07,2.88079E-07,3.52746E-07,3.71976E-07,4.84809E-07,6.26102E-08,3.38114E-07,2.34820E-07
748 nm,3.20911E-07,5.27501E-07,8.64152E-07,3.87089E-07,2.53368E-07,0.00000E+00,4.57193E-07,4.48388E-07,2.78513E-07,1.77629E-07,0.00000E+00,0.00000E+00,4.32164E-07,5.05140E-07,1.12514E-07,1.48374E-07,4.47372E-07,4.51793E-07,1.59025E-07,3.26268E-07,2.00643E-07
749 nm,5.06250E-07,5.41512E-07,2.31667E-07,7.71354E-07,2.45967E-07,0.00000E+00,5.86612E-07,2.11745E-07,4.24124E-08,2.44551E-07,3.63981E-07,2.10449E-07,3.40423E-07,3.50247E-07,6.36209E-07,1.72202E-07,0.00000E+00,2.22667E-07,5.57708E-08,1.61584E-07,1.47295E-07
